,0,1
47,1253821142554431488,"RT @Nimezzz: Current situation 😒
#COVID19SL #COVID19LK #lka #Election2020 https://t.co/6TqlsQgQuC"
48,1253820149305446401,RT @MrBill_Runner: Here's Joe Biden's Diabolical Campaign Strategy to Fix Disastrous National Media Appearances - Avoid Them https://t.co/H…
49,1253819874746355712,RT @TherealchipDrip: @GovJVentura Why does @GovJVentura have to clarify anything? Just run on your principles. Test the merit of the other…
50,1253819282040987648,RT @burnssos: A man running for President has to remind himself to not do what the other man running for President supposedly suggested. 🤣…
51,1253819247387607040,"RT @WashAmeriCom: #Election2020 Election2020
 i can just envision Melania Trump waiting till the WhiteHouse guards leave the residence.
the…"
52,1253819226084818944,"RT @2020_lincoln: When I am president, all creatures will have comfy pillows on their comfy couches to hang out on with their humans. Creat…"
53,1253819209169207299,"RT @SteveGuidetti: ICYMI: The video normal people have been waiting for: Thanks, celebrities https://t.co/pI0dH3jwsR #news #Election2020"
54,1253819191863508993,"RT @reaIDonaIdTrumf: I'm in the bathroom &amp; I've run out of paper, someone bring me a roll. Pence was right, no more Big Macs after 10pm. I…"
55,1253819175547613188,"RT @DemsWork4USA: 🔁#Michigan CD6 #Election2020-Nov-3

Support JON HOADLEY #MI06,&amp; @DemsWork4USA
👉https://t.co/aGX8JMpqdy

RT!
#YesWeCan #Fl…"
56,1253817447347621889,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
57,1253817406830424065,RT @mtnbvan: Full thread https://t.co/eJdX399c7p v.@SethAbramson (h/t at threadreaderapp) #COVID19 #China #CCP #BOC #conflictofinterest #Tr…
58,1253815884730302466,"RT @GJGreenlea: ""[Trump] has done a lot to undermine who we are as America, but the fact is, we cannot allow him to do that to our democrac…"
59,1253815346777202688,"RT @GJGreenlea: ""[Trump] has done a lot to undermine who we are as America, but the fact is, we cannot allow him to do that to our democrac…"
60,1253815337818128385,"RT @EugeneRMiller: #FridayVibes “Watch President Trump, #trump #biden Vice President pick and later drop #Pence add a Woman Vice President…"
61,1253815320546095107,RT @reaIDonaIdTrumf: I have decided to order #lysol &amp; #Clorox to work together to create a drinkable #disinfectant. We should be able to dr…
62,1253815282306514944,RT @breaux2366: Biden's Ad Saying Trump is Soft on China Not Going Over Well on the Left https://t.co/d3tWihdkfs #Election2020 via @pjmedia…
63,1253815260701773824,"RT @shelbyricher: My fate rest in the hands of this nice elderly, white couple....#Election2020 https://t.co/kxoNFBo2UB"
64,1253815243454676993,RT @mcleod: The Tax-Break Bonanza for the Rich Inside the Economic Rescue Package https://t.co/MLLi0AaexF #trumpvirus #coronavirus #covid19…
65,1253815029708832770,RT @TomWatsonTX19: Check out our new TikTok account and meet the team! #TikTok #Election2020 #Texas #WestTexas #21toWin #FullHouseChallenge…
66,1253814620357308422,"RT @gr888shopper: @marcorubio This #Covid_19  has thankfully ceased innocent children being gunned down in school shootings.

How will that…"
67,1253813220797812744,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
68,1253813177952776192,RT @sophiatseliem: Biden's Ad Saying Trump is Soft on China Not Going Over Well on the Left https://t.co/ZercsJ0Csz #Election2020 via @pjme…
69,1253812548836700160,RT @LuluFriesdat: Ppl are writing letters to the editor asking for $4 BILLION for #Election2020 funding. Have you taken 5 mins to write Con…
70,1253812450287386627,RT @PChowka: Podcast of me &amp; @JohnBWellsCTM Apr17 on #Coronavirustruth-I'm on at 27min15sec in AM199 Hr1 https://t.co/XDC51PLV4h @diana_wes…
71,1253811821183729664,RT @JohnathanPerk: I can't even imagine how out of control @realDonaldTrump is going to be once general #Election2020 campaigning is in ful…
72,1253811649481408513,RT @PatrickMBoston: # ChickenShit @realDonaldTrump. #Election2020 https://t.co/YYEeAV6dp8
73,1253811593810411520,RT @TeivoTeivainen: Please don’t drink and vote. Voting under the influence of #Lysol may be harmful to the health of the planet. https://t…
74,1253811571681345538,"RT @2020_lincoln: When I am president, all creatures will have comfy pillows on their comfy couches to hang out on with their humans. Creat…"
75,1253811541469782017,"RT @alaskan_patriot: Here's Joe Biden's campaign strategy to fix disastrous national media appearances, avoid them. I along with others pre…"
76,1253811532535865345,RT @Richard04310134: Biden Thinks Trump Will Delay the Election Because It's the Only Way 'He Can Possibly Win' https://t.co/z1vKPUZeZ9 #El…
77,1253811505792815104,"RT @2020_lincoln: When I am president, all creatures will have comfy pillows on their comfy couches to hang out on with their humans. Creat…"
78,1253811439053279232,"RT @followednowhere: @DesuzeGulfan @KingKrankor @rebeccajoc @RealMattCouch ({ beep })  ({ beep })  ({ beep }) 

That's either the sound of…"
79,1253810705201016834,RT @TeivoTeivainen: Please don’t drink and vote. Voting under the influence of #Lysol may be harmful to the health of the planet. https://t…
80,1253810507762544640,"RT @alaskan_patriot: Here's Joe Biden's campaign strategy to fix disastrous national media appearances, avoid them. I along with others pre…"
81,1253809827509239808,RT @Mantis_maximus: Party with us tonight at 9am CST for CHOICE #choice #Election2020 https://t.co/JLpZYEHu9L
82,1253808663346548736,"RT @jmsexton_: Trump's poor poll numbers trigger GOP alarms over November  

Republicans want to go scorched earth against Joe Biden.

http…"
83,1253808299167842306,RT @IGNITE_National: Want to see your favorite candidate win in the upcoming election? Go work for them. IGNITE &amp; @NewAmericanLd are traini…
84,1253808244910247936,"RT @mcleod: https://t.co/MLLi0AaexF In case you thought Trump and the GOP were looking out for ya, just gonna leave this right here. #trump…"
85,1253807912830541826,RT @mtnbvan: Well. https://t.co/F7Vr1XM7o6 #COVID19 #China #CCP #Trump #Biden #Election2020 #coronaviruspandemic #coronavirususa #uspoli
86,1253807901291970564,RT @voteathome: Ballot tracking tools support #voteathome systems by enhancing security &amp; also give voters an ability to track their ballot…
87,1253807891338977280,"RT @SteveGuidetti: ICYMI: Preliminary New York data: Results ""inconclusive"" on whether hydroxychloroquine works against coronavirus https:/…"
88,1253807882442809344,"RT @deepen915: #Election2020 #Poll #JoeBiden2020

Biden: 54% (+10)
Trump: 44

April 21 | 1,500 Likely Voters
Redfield &amp; Wilton Strategies
h…"
89,1253807852566781952,RT @diypotus: Biden Will Fund-Raise With D.N.C. and His Appointee Will Lead the Committee - https://t.co/qBoR2DZFLN - #uspolitics #trump #p…
90,1253807822653001730,RT @1catherinesiena: Biden's Ad Saying Trump is Soft on China Not Going Over Well on the Left https://t.co/PR64h9spTK #Election2020 via @pj…
91,1253807797025849344,RT @IGNITE_National: Want to see your favorite candidate win in the upcoming election? Go work for them. IGNITE &amp; @NewAmericanLd are traini…
92,1253807408293588999,RT @davelucas: Setting the chessmen on the board:  @JoeBiden thinks ⁦@realDonaldTrump⁩ will try to postpone US #Election2020  https://t.co/…
93,1253806858466287618,RT @LuluWalcott1: #Women #SexualAssault #Politics #Government #Campaigns #Election2020 #IBelieveTaraReade --&gt; New evidence supporting credi…
94,1253806826715410433,RT @JamieforOregon: That includes saying no to fossil fuel &amp; #BigPharma money &amp; voluntarily limiting donations. My campaign is powered by s…
95,1253805927330770944,RT @JamieforOregon: That includes saying no to fossil fuel &amp; #BigPharma money &amp; voluntarily limiting donations. My campaign is powered by s…
96,1253805831969140736,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
97,1253805713618542592,"RT @CommonCauseNC: Amid the #COVID19 crisis, it's crucial that the legislature takes action to ensure every eligible North Carolina voter i…"
98,1253805464921485314,"RT @CommonCauseNC: Amid the #COVID19 crisis, it's crucial that the legislature takes action to ensure every eligible North Carolina voter i…"
99,1253805223031771139,"RT @TheSWPrincess: Rep. Alexandria Ocasio-Cortez said on Wednesday she will vote for Vice President Joe Biden in November.

As she previous…"
100,1253805189926182915,"RT @DrThomasPaul: ""A list"" celebs are high level criminals who are paid by #BigPharma and nefarious groups who want to program and harm you…"
101,1253805171219394561,"RT @hilarybama: Thank YOU @MomsDemand Voter Outreach Team for calling Ohio gun sense voters, helping them make a voting plan for our vote-b…"
102,1253804988641480704,RT @ritamollerpalma: #Mandatory #vaccines just became a campaign issue. #Redfield suggested it can help #corona in the fall- but 40% of #US…
103,1253804460977065986,"RT @1Chance2020: #Resisters With 193 days to #ElectionDay, we’ve all got to step up our game. #PutinsPuppet is being helped on social media…"
104,1253804153094225921,RT @sanosbo1: My New Dream Team @JoeBiden @KamalaHarris ✊🏽💋#Election2020  #resist #NeverTrump #Resistance https://t.co/S38PjHJIDn
105,1253804116977111041,RT @JoffretheSwede: I’d love to see an advanced state of resignation from America’s Most incapable and easily the most non-essential “worke…
106,1253804099495133185,RT @ZBerly: Great move in Kentucky. This needs the be extended nationwide for the remainder of the primaries and the general election #Elec…
107,1253804090582327305,"RT @jmsexton_: Trump's poor poll numbers trigger GOP alarms over November  

Republicans want to go scorched earth against Joe Biden.

http…"
108,1253804056503619588,RT @Johnnystill1: How is @SpeakerPelosi reacting to Governor Newsom's reaction to open up small pockets of communities throughout Californi…
109,1253804043065057280,"RT @Joff23: He’s finished in November
I thought he had it in the bag until #Covid19 but as the saying goes ‘if you give somebody enough rop…"
110,1253804017131667459,RT @marywag2947: I just signed this @BrennanCenter petition asking Congress to approve more funds to protect our democracy during this pand…
111,1253803739632160768,RT @edlewusa: Trump puts West Point cadets at risk &amp; violates social distancing policies so he can rant and spew nonsense for 2 hours. Reme…
112,1253803101779263492,RT @AlexCanterbury: What is the most effective way to cure the Coronavirus? #Covid19 #Coronavirus #Trump #Trumpvirus #MAGA #CoronaLockdown…
113,1253802756797681664,"RT @jmsexton_: Trump's poor poll numbers trigger GOP alarms over November  

Republicans want to go scorched earth against Joe Biden.

http…"
114,1253802720978444296,RT @LuluFriesdat: Ppl are writing letters to the editor asking for $4 BILLION for #Election2020 funding. Have you taken 5 mins to write Con…
115,1253802654788128775,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
116,1253802609317724163,RT @AlexCanterbury: What is the most effective way to cure the Coronavirus? #Covid19 #Coronavirus #Trump #Trumpvirus #MAGA #CoronaLockdown…
117,1253802502870511616,"RT @JoshGuckert: Will he or won't he? Check out my newest on @Medium.
#Election2020 #TrumpIsNotADoctor #JustinAmash #libertarian 
https://t…"
118,1253800535775498240,RT @LuluWalcott1: #Women #SexualAssault #Politics #Government #Campaigns #Election2020 #IBelieveTaraReade --&gt; New evidence supporting credi…
119,1253800501679992836,RT @WashAmeriCom: #Election2020 Election2020 #MeanaSsNBC #FakeCNN #FakeCBS https://t.co/pBnFeqsMCF
120,1253800471485177865,"RT @bluewatertales: #Resist #Election2020 #Democrats2020 #Dump45 #COVID19 #CoronaVirus #Elections2020 #Resistance Go ahead, Mr. President,…"
121,1253800433015033856,"RT @Eco_Promos: #Sunlight is the best #Disinfectant.

#TrumpPressBriefing #Election2020

It's saving @mikeBloomberg a lot of money. https:/…"
122,1253800411502448640,"RT @ErinHott: Sign up for my newsletter to receive important information about the @HealthDistrict election: https://t.co/0kaGtWROr3

#Colo…"
123,1253800201309040641,"RT @andThisAndThat: Uh Oh. #DonaldTrump at it again. #bribery 

#china #COVID19 #JoeBiden 

More reasons to #VoteJoe2020 #Election2020 
#Vo…"
124,1253799623430303744,RT @TheForumPress: Check! So proud that our author @JudgeJimPGray has announced his bid for the Libertarian Party Presidential nomination 2…
125,1253799447655411712,RT @TheForumPress: Check! So proud that our author @JudgeJimPGray has announced his bid for the Libertarian Party Presidential nomination 2…
126,1253799041294458885,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
127,1253798766823399425,"RT @Nimezzz: Current situation 😒
#COVID19SL #COVID19LK #lka #Election2020 https://t.co/6TqlsQgQuC"
128,1253798457938231300,RT @UnderMyPalm: New York State and City are run by idiots of the Democratic Party -- Cuomo &amp; De Blasio https://t.co/c8QKqmWzbb @DNC @TheDe…
129,1253798266782785536,"RT @JoshGuckert: Will he or won't he? Check out my newest on @Medium.
#Election2020 #TrumpIsNotADoctor #JustinAmash #libertarian 
https://t…"
130,1253798200684752906,RT @UnderMyPalm: New York State and City are run by idiots of the Democratic Party -- Cuomo &amp; De Blasio https://t.co/c8QKqmWzbb @DNC @TheDe…
131,1253797739848073216,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
132,1253797386012340225,RT @10thCrusader: @GovInslee @JayInslee Everyone please remember the cold-blooded #Nazi tactics of Governor @JayInslee stomping on the peop…
133,1253797349488500737,RT @LeslieBarnesIN: As Wisconsin Health officials compile data on people who contracted coronavirus from voting in 1 of the 5 polling place…
134,1253797276901715969,RT @JackieEco: 53 sec #EarthDay reminder from 2005 #happyearthday2020 #EarthDay2020 #HappyEarthDay #HappyBirthday #uk #england #corona #Cov…
135,1253796546094776320,"RT @Beaner5280: Wisconsin Red-Hat Social
#OPENAMERICANOW 
#Election2020 
#Trump2020 https://t.co/6md2D6yXit"
136,1253796489178025990,RT @TomWatsonTX19: Check out our new TikTok account and meet the team! #TikTok #Election2020 #Texas #WestTexas #21toWin #FullHouseChallenge…
137,1253796476041547783,RT @capital_convo: I think Biden's VP is going to be like a Dick type VP #Election2020 #Biden #Trump2020 https://t.co/P3gfwwD2Ax
138,1253796467074088970,RT @derekdob: Curious Why US News Networks Are Supportive of Chinese Government? Just Look at the Corporate Ownership - #WakeUpAmerica #Ele…
139,1253796457947320327,RT @DeversFranklin: Incredibly interesting #lunchtalk today from @IanHaneyLopez #dogwhistle #Politics historically and today #Election2020…
140,1253796233296007168,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
141,1253795922791804930,RT @TomWatsonTX19: Check out our new TikTok account and meet the team! #TikTok #Election2020 #Texas #WestTexas #21toWin #FullHouseChallenge…
142,1253795527281594370,RT @LuluFriesdat: Ppl are writing letters to the editor asking for $4 BILLION for #Election2020 funding. Have you taken 5 mins to write Con…
143,1253795395215507461,"RT @DillardVicki: Even though we are the BASE of the Democrats, we get NO #tangibles &amp; we experience more voter theft than anyone, we are s…"
144,1253795268279054339,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
145,1253795083738066945,"RT @Beaner5280: Sleepy Joe might as well stop campaigning because @realDonaldTrump just dropped the bomb on his ass:
#Election2020 #Trump20…"
146,1253795005896036353,RT @JohnathanPerk: I can't even imagine how out of control @realDonaldTrump is going to be once general #Election2020 campaigning is in ful…
147,1253794943019225089,"RT @jphoganorg: @realDonaldTrump @GOP @GOPChairwoman @WhiteHouse @POTUS Mr. President etcetera,

Thou I do not yet have a IMDB - #IMDB #Hol…"
148,1253794720620347392,"RT @TheSWPrincess: Rep. Alexandria Ocasio-Cortez said on Wednesday she will vote for Vice President Joe Biden in November.

As she previous…"
149,1253794031143776256,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
150,1253793956934139904,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
151,1253793917964820480,"RT @jphoganorg: @realDonaldTrump @GOP @GOPChairwoman @WhiteHouse @POTUS Mr. President etcetera,

Thou I do not yet have a IMDB - #IMDB #Hol…"
152,1253793662913392641,"RT @jphoganorg: @realDonaldTrump @GOP @GOPChairwoman @WhiteHouse @POTUS Mr. President etcetera,

Thou I do not yet have a IMDB - #IMDB #Hol…"
153,1253793108086657027,"RT @delawaredave: .@UDelaware  release Biden papers !! #metoo #MeTooUnlessItsBiden #election2020 #SleepyJoe 
https://t.co/XZNKTs72Ml"
154,1253793077245984770,"RT @delawaredave: .@JoeBiden bit of a hypocrite here ?  

#couch #SleepyJoe #SleepyJoeBiden #election2020
https://t.co/nqjDut5yZa"
155,1253792973285994503,RT @voteathome: Ballot tracking tools support #voteathome systems by enhancing security &amp; also give voters an ability to track their ballot…
156,1253792951781789697,"RT @Beaner5280: Sleepy Joe might as well stop campaigning because @realDonaldTrump just dropped the bomb on his ass:
#Election2020 #Trump20…"
157,1253792917602344964,"RT @politicanc: Highlighting the story of our current DHHS secretary, Dr Mandy Cohen, who is in the forefront of the state's resposne to CO…"
158,1253792905484857344,"RT @GaryCappetta: Governor Jesse Ventura sings ""Werewolves of London"" with Warren Zevon while a furry repels from the ceiling of the @Targe…"
159,1253792902393839617,RT @UnderMyPalm: New York State and City are run by idiots of the Democratic Party -- Cuomo &amp; De Blasio https://t.co/c8QKqmWzbb @DNC @TheDe…
160,1253792878524018692,"RT @SociologistRay: “@JoeBiden, he won’t inject you with bleach.”

On a @contextsmag editorial  staff call, @fabiorojas said he seen this #…"
161,1253792476651040774,"RT @jphoganorg: @realDonaldTrump @GOP @GOPChairwoman @WhiteHouse @POTUS Mr. President etcetera,

Thou I do not yet have a IMDB - #IMDB #Hol…"
162,1253792448083623936,"RT @RichardVeii: Jill, Jill he's in the basement talking to the camera again! Where are you? Go down and get him before he says something s…"
163,1253792400406835200,RT @LuluFriesdat: Ppl are writing letters to the editor asking for $4 BILLION for #Election2020 funding. Have you taken 5 mins to write Con…
164,1253792185012666368,"RT @jphoganorg: @realDonaldTrump @GOP @GOPChairwoman @WhiteHouse @POTUS Mr. President etcetera,

Thou I do not yet have a IMDB - #IMDB #Hol…"
165,1253792153752436736,"RT @TheSWPrincess: Rep. Alexandria Ocasio-Cortez said on Wednesday she will vote for Vice President Joe Biden in November.

As she previous…"
166,1253792024295342081,"RT @paulmotty: Really enjoyed this wide-ranging conversation with Jeff and Mike on #Election2020, various @PredictIt markets and political…"
167,1253791843969572864,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
168,1253791615115722757,"RT @TheSWPrincess: Rep. Alexandria Ocasio-Cortez said on Wednesday she will vote for Vice President Joe Biden in November.

As she previous…"
169,1253791239184384000,"RT @TheSWPrincess: Rep. Alexandria Ocasio-Cortez said on Wednesday she will vote for Vice President Joe Biden in November.

As she previous…"
170,1253791165221986304,"RT @grantjarvis66: #EXCLUSIVE: Former @TulsiGabbard Press Secretary Cullen Tiernan joins us to discuss #2020 #Election

@theconvocouch &amp; @F…"
171,1253791120603185158,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
172,1253791068165828613,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
173,1253790853295796225,"RT @TheSWPrincess: Rep. Alexandria Ocasio-Cortez said on Wednesday she will vote for Vice President Joe Biden in November.

As she previous…"
174,1253790047805100038,"RT @SuMoh7: 🔁#Indiana CD5 #Election2020-Nov-3

Support CHRISTINA HALE #IN05,&amp; @DemsWork4USA
👉https://t.co/z1QfCzlujg

RT!
#FlipItBlue #YesW…"
175,1253789925335601157,"RT @VladVexler: Could this look any more comically morbid?⬇️

#EarthDay #EdwardGorey #Election2020"
176,1253789640735195136,"RT @Nimezzz: Current situation 😒
#COVID19SL #COVID19LK #lka #Election2020 https://t.co/6TqlsQgQuC"
177,1253789415450857472,"RT @1Chance2020: #Resisters With 193 days to #ElectionDay, we’ve all got to step up our game. #PutinsPuppet is being helped on social media…"
178,1253789319145254912,RT @GamingTodayNews: 𝐉𝐮𝐬𝐭 𝐟𝐨𝐫 𝐅𝐮𝐧! Our friend @JimmyVaccaro @southpointlv put up odds on the November #Election2020 https://t.co/ImJfIXbw4b…
